COMUNIDAD_AUTONOMA$PROVINCIA$LOCALIDAD$DENOMINACIONGENERICA$DENOMINACIONESPECIFICA$CODIGO$NATURALEZA$DOMICILIO$CODPOSTAL$TELEFONO
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$MOWGLI$28082162$CALLE de la Jacaranda                                                           $28045$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$MUDARRA$28082125$CALLE de María Reiche 29                                                        $28055$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$MUÑECO DE NIEVE$28081583$CALLE de Enrique Urquijo 56                                                     $28052$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ORI-ORI$28043582$CALLE de Santa Tecla 3$28022$917423489
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$OSA MENOR$28066247$CALLE de Mejía Lequerica 21$28004$914472234
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PALMAS PALMITAS$28067884$CALLE de San Juan de Ortega$28050$914273077
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PARQUE DE HORTALEZA$28047897$CALLE del Mar Caspio 6$28033$913815461
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PARQUE INGENIEROS$28080748$CALLE Santo de La Isidra c/v Tabernera del Puerto                               $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PENSAMIIENTO$28079114$CALLE de Mirasierra 27$28026$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PETIRROJO$28047630$CALLE de Luis Buñuel 4$28018$917784199
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PIRUETAS$28049146$AVDA CANILLEJAS A VICALVARO 82$28022$917601049
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$POETA GLORIA FUERTES$28078997$CALLE de Eunate 6$28050$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$POZO DEL TIO RAIMUNDO$28046121$CALLE de Villacarrillo 4$28018$917859822
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PRADOLONGO$28043624$AVDA de los Poblados 144$28041$913416614
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PRECIOSA$28082150$CALLE del Arte Hiperrealista 6                                                  $28051$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$PUERTA DEL ANGEL$28043636$CALLE de Juan Tornero 13$28011$914645669
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$RAYUELA$28068311$AVDA de Villa Vallecas$28031$913851426
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$RETAMAR$28047678$CALLE de Felipe de Diego 8$28018$915070138
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ROCIO DURCAL$28068293$CALLE de Princesa de Éboli$28050$917188700
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ROCIO JURADO$28068281$CALLE de Briviesca 6$28033$913027364
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ROGER DE FLOR$28043651$PLAZA de Roger de Flor 18$28019$914717774
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ROSA$28047691$PASEO de la Habana 173$28036$913501362
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$RUIZ JIMENEZ$28057866$CALLE de José Picón 17$28028$911694809
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$SABINA$28079001$CALLE del Cañón del Río Lobos 2$28030$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$SAN FERMIN$28043661$CALLE de la Estafeta 14                                                         $28041$917920502
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$SANTA TERESA$28071073$AVDA de Andalucía (acuartelamiento San Cristóbal) 10,2$28000$917794558
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$SHANTALA$28063003$CALLE del Puerto de Arlabán 1                                                   $28053$914772031
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$SOL SOLITO$28067896$CALLE de Monasterio de Guadalupe$28049$917508879
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$TARABILLA$28063064$CALLE de Gandhi 14$28017$913047164
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$VALLE DE ORO$28043703$CALLE del Valle de Oro 35$28019$914721982
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$VALLEHERMOSO$28043715$CALLE de Fernández de los Ríos 42$28015$915941326
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$VEO-VEO$28065991$CALLE de la Condesa de Venadito 3$28027$918286186
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ZALEO$28043727$CALLE de la Fuente de Piedra 10                                                 $28018$917721976
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Infantil$ZOFIO$28043739$CALLE de Fornillos 3$28026$914693401
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Municipal de Educación de Personas Adultas$ESC. DE ADULTOS DE BARAJAS$28044537$CALLE de Plus Ultra 3$28042$913292265
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Municipal de Educación de Personas Adultas$ESCUELA DE ADULTOS DE MONCLOA$28042449$PLAZA de la Moncloa 1$28008$915886910
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Municipal de Educación de Personas Adultas$ESCUELA MUNICIPAL DE ADULTOS USERA$28044525$CALLE de la Estafeta 33$28041$917920111
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Municipal de Educación Infantil$RAMÓN Y CAJAL$28701299$CALLE del Mar de Kara 13                                                        $28033$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-CARABANCHEL$28039931$CALLE de Portalegre 52                                                          $28019$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-CIUDAD LINEAL$28043272$CALLE del General Kirkpatrick                                                   $28027$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-EMBAJADORES$28044938$CALLE de Embajadores 68                                                         $28012$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-JESUS MAESTRO$28034431$CALLE de Jesús Maestro 5                                                        $28003$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-MORATALAZ$28044926$CALLE de Valdebernardo 3                                                        $28030$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-SAN BLAS$28039921$CALLE de los Conserveros s/n                                                    $28037$913066979
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-TRIBUNAL$28044941$CALLE de Santa Brígida 10                                                       $28004$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-VALDEZARZA$28039918$CALLE de Fermín Caballero 92                                                    $28035$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Oficial de Idiomas$E.O.I. DE MADRID-VILLAVERDE$28042723$CALLE de Fernando Ortiz 2                                                       $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$AGATA-VILLAVERDE$28046650$CALLE del Doctor Martín Arévalo 2$28021$915052693
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$ANTONIO MACHADO$28046662$CALLE de Arcos de Jalón 20$28037$913135302
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$ARGANZUELA$28069561$PSAJE de Tortosa 4$28045$915286006
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$CARMELO ALONSO BERNAOLA$28062151$AVDA de Soto Palacios 7$28034$917280835
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$CIUDAD LINEAL$28081339$CALLE de la Dalia 4                                                             $28033$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$EL CAPRICHO$28046674$CALLE de Joaquín Ibarra 28$28042$917434646
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$FEDERICO CHUECA$28040301$CALLE de Benita Ávila 23$28043$913882340
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$ISAAC ALBENIZ$28071140$CALLE de Alfonso Fernández$28044$915115607
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$MAESTRO BARBIERI$28041172$CALLE de Cestona 5$28041$913416040
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$MANUEL VAZQUEZ MONTALBAN$28057246$CALLE de Francos Rodríguez 67$28039$913980721
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$MARIA RODRIGO$28046704$CALLE de Mantuano 51$28002$915103754
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$MORATALAZ$28081340$CALLE Corregidor Diego de Valderrábano 66                                       $28030$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$VICALVARO (ESC. MUN. MUSICA)$28065361$BULV de Indalecio Prieto$28032$913016914
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música$VILLA DE VALLECAS (ESC. MUN. MUSICA)$28058032$CALLE de Agustin Garcia Malla 4$28031$913013502
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música y Danza$MARÍA DOLORES PRADERA$28079771$CALLE de la Farmacia 13$28004$
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Pública de Música y Danza$PLACIDO DOMINGO$28071139$CALLE de Téllez 31$28007$915019081
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Superior de Arte Dramático$REAL ESCUELA SUPERIOR DE ARTE DRAMATICO$28034428$AVDA de Nazaret 2$28009$915042151
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Superior de Canto$ESCUELA SUPERIOR DE CANTO DE MADRID$28034416$CALLE de San Bernardo 44                                                        $28015$915328533
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Superior de Conservación y Restauración de Bienes Culturales$ESCUELA SUPERIOR CONSERVACION Y RESTAURACION BIENES CULTURALES$28037821$CALLE de Guillermo Rolland 2$28013$915482737
COMUNIDAD DE MADRID$Madrid$Madrid$Escuela Superior de Diseño$ESCUELA SUPERIOR DE DISEÑO$28072508$CALLE del Camino de los Vinateros 106$28030$914390000
COMUNIDAD DE MADRID$Madrid$Madrid$Extensión de Escuela Oficial de Idiomas$EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-CIUDAD LINEAL EN BARAJAS$28067203$CALLE de Antonio Sancha s/n                                                     $28042$917476019
COMUNIDAD DE MADRID$Madrid$Madrid$Extensión de Escuela Oficial de Idiomas$EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-MORATALAZ EN PUENTE DE VALLECAS$28067197$RONDA SUR 229                                                                   $28053$917863195
COMUNIDAD DE MADRID$Madrid$Madrid$Extensión de Escuela Oficial de Idiomas$EXTENSION DE LA ESCUELA OFICIAL DE IDIOMAS DE MADRID-VILLAVERDE EN EL ESPINILLO$28068736$CALLE de la Alianza 20-24                                                       $28041$913176300
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ALAMEDA DE OSUNA$28033539$CALLE de Antonio Sancha 11$28042$912761560
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ALFREDO KRAUS$28076368$AVDA de Guadalajara 126$28022$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ANA FRANK$28079370$CALLE del Arroyo de Pozuelo                                                     $28023$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ANTONIO DOMINGUEZ ORTIZ$28037031$CALLE de los Andaluces s/n$28038$913033235
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ANTONIO FRAGUAS FORGES$28078559$CALLE Leganés 20                                                                $28045$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ARCIPRESTE DE HITA$28018460$RONDA Sur 6$28053$917858510
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ARTURO SORIA$28030575$CALLE de Somontín 59$28033$913028445
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$AVENIDA DE LOS TOREROS$28028428$AVDA de los Toreros 57$28028$913552326
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$BARAJAS$28019971$AVDA de América 119                                                             $28042$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$BARRIO SIMANCAS$28020201$CALLE de Zaratán 6$28037$913041570
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$BEATRIZ GALINDO$28020892$CALLE de Goya 10                                                                $28001$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$BLANCA FERNANDEZ OCHOA$28080037$CALLE de Monasterio de El Paular 3                                              $28049$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$BLAS DE OTERO$28030927$CALLE de Maqueda 130$28024$917191511
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CALDERON DE LA BARCA$28020961$CALLE de Antonio de Leyva 84                                                    $28019$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CARDENAL CISNEROS$28020934$CALLE de los Reyes 4                                                            $28015$915224869
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CARDENAL HERRERA ORIA$28020855$CALLE de Fermín Caballero 68$28034$913781940
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CARLOS III$28020557$CALLE de Arcos de Jalón 116                                                     $28037$913064069
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CARLOS MARIA RODRIGUEZ DE VALCARCEL$28018484$PLAZA del Encuentro 4                                                           $28030$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CELESTINO MUTIS$28030174$CALLE de Huerta de Villaverde 15$28021$917954006
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CERVANTES$28004059$CALLE de Embajadores 70$28012$915285061
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CIUDAD DE JAEN$28032481$CMNO del Río 5                                                                  $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CIUDAD DE LOS ÁNGELES$28037016$CALLE de Anoeta 16$28041$917962228
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CIUDAD DE LOS POETAS$28030149$CALLE de Valdesangil 25$28039$913736900
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CIUDAD ESCOLAR$28022724$CTRA de Colmenar Viejo k12,8                                                    $28049$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CLARA DEL REY$28042656$CALLE del Padre Claret 8                                                        $28002$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$CONDE DE ORGAZ$28020545$CALLE de Nápoles 56$28043$913884579
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$DAMASO ALONSO$28030186$CALLE de Alfredo Marquerie 21                                                   $28034$917388675
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$EIJO Y GARAY$28020739$CALLE de Severino Aznar Embid 6-8                                               $28011$914632441
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$EL ESPINILLO$28013899$CALLE de la Unanimidad 15$28041$917239150
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$EL LAGO$28019312$PASEO de la Puerta del Ángel s/n                                                $28011$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$EMILIO CASTELAR$28018435$CALLE de Río de Oro 4$28019$914713243
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$EMPERATRIZ MARIA DE AUSTRIA$28020958$CALLE de Antonio de Leyva 84$28019$914692425
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ENRIQUE TIERNO GALVAN$28020703$AVDA de Andalucía 6,200                                                         $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ESCUELA SUPERIOR DE HOSTELERIA Y TURISMO$28031555$PASEO de la Puerta del Ángel (Ferial Casa de Campo) 5                           $28011$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FELIPE II$28025828$CALLE de Valdebernardo 1$28030$917731854
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FORTUNY$28030137$CALLE de Fortuny 24$28010$913101839
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FRANCISCO AYALA$28074918$CALLE del Jacobeo 33$28054$915116804
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FRANCISCO DE GOYA$28045633$CALLE de Santa Irene 4                                                          $28017$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FRANCISCO DE QUEVEDO$28044902$CALLE de San Román del Valle s/n                                                $28037$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$FRANCISCO TOMAS Y VALIENTE$28038367$CALLE de Benita Ávila 3                                                         $28043$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$GABRIEL GARCIA MARQUEZ$28039888$CALLE del Nevado del Ruiz 1$28033$913812820
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$GARCÍA MORATO$28021550$CALLE del General Saliquet 34$28044$917050818
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$GÓMEZ MORENO$28020582$AVDA de Hellín 5$28037$913209142
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$GRAN CAPITÁN$28021562$PASEO de los Melancólicos 51$28005$913659190
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$GREGORIO MARAÑON$28020119$AVDA de El Ferrol 43                                                            $28029$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$HOTEL ESCUELA DE LA COMUNIDAD DE MADRID$28048294$CTRA de Colmenar Viejo k12.8                                                    $28049$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$INSTITUTO POLITECNICO N.1 DEL EJERCITO$28018423$AVDA de Carabanchel Alto 17                                                     $28044$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ISAAC NEWTON$28038823$CALLE de Joaquín Lorenzo 2                                                      $28035$913732052
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ISABEL LA CATOLICA$28020909$CALLE de Alfonso XII 3$28014$915277878
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ISLAS FILIPINAS$28038379$CALLE de Jesús Maestro 3                                                        $28003$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ITURRALDE$28040741$CALLE de Nuestra Señora de la Luz 53$28047$914626822
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JAIME VERA$28028477$CALLE de la Infanta Mercedes 47$28020$915700250
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JANE GOODALL$28079357$CALLE de Deyanira S/N                                                           $28022$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JOAQUÍN RODRIGO$28037041$CALLE de Casalarreina 28$28032$917762262
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JOAQUÍN TURINA$28018903$CALLE de Guzmán el Bueno 92$28003$915539625
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JUAN DE LA CIERVA$28020910$CALLE de La Caoba 1                                                             $28005$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JUAN DE VILLANUEVA$28035330$CALLE del Camino Viejo de Villaverde 28$28041$913416343
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JUAN RAMON JIMÉNEZ$28076371$CALLE de la Estefanita 15                                                       $28021$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$JUANA DE CASTILLA$28041433$CALLE de Valdebernardo 3$28030$917726666
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$LA ESTRELLA$28028453$CALLE de la Estrella Polar 10$28007$914095211
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$LAS MUSAS$28030976$CALLE de Carlos II s/n                                                          $28022$913065946
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$LEONARDO DA VINCI$28031002$CALLE del General Romero Basart 90                                              $28044$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$LOPE DE VEGA$28019889$CALLE de San Bernardo 70                                                        $28015$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MADRID-SUR$28045840$AVDA del Parque de Palomeras Bajas s/n$28018$917850181
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MALALA YOUSAFZAI$28077889$CALLE de la Sierra de Atapuerca 5                                               $28050$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MANUEL FRAGA IRIBARNE$28073859$AVDA de Niceto Alcalá Zamora 54$28050$912761503
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARIA DE MOLINA$28038801$CALLE de Mirabel 22$28044$917054289
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARIA GOYRI GOYRI$28080967$CALLE de los Ganados del Salobral 5                                             $28021$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARIA RODRIGO$28077269$Talamanca del Jarama esq. Granja de San Ildef$28051$912761532
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARIANA PINEDA$28030952$CALLE del Alcalde Garrido Juaristi 8                                            $28030$914302111
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARIANO JOSE DE LARRA$28028431$CALLE de Camarena 181$28047$917192105
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MARQUES DE SUANZES$28039840$AVDA del Veinticinco de Septiembre 3$28027$917414653
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MIGUEL DELIBES$28030162$CALLE de Villaescusa 17                                                         $28017$917541070
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MIRASIERRA$28038355$CALLE de la Portera del Cura 4                                                  $28034$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$MORATALAZ$28031014$CALLE del Corregidor Diego de Valderrábano 35                                   $28030$914306809
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$NTRA. SRA. DE LA ALMUDENA$28020806$PLAZA de La Remonta 17$28039$915712857
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$NUMANCIA$28058603$CALLE de Las Marismas 14                                                        $28038$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ORTEGA Y GASSET$28018381$CALLE SANTA FE 4                                                                $28008$915476635
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PACIFICO$28021252$CALLE de Luis Mitjans 41                                                        $28007$915523979
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PALOMERAS VALLECAS$28021549$CALLE de Mercator 4                                                             $28031$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PARQUE ALUCHE$28020727$CALLE de Maqueda 86                                                             $28024$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PEDRO SALINAS$28074244$CALLE del General Marvá 24-26$28026$915699236
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PIO BAROJA$28020715$CALLE de Tolosa 2                                                               $28041$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PRADOLONGO$28037053$CALLE del Albardín 6$28026$914699013
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PRINCIPE FELIPE$28047411$CALLE de Finisterre 60                                                          $28029$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$PUERTA BONITA$28048282$CALLE del Padre Amigo 5                                                         $28025$914661744
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$RAMIRO DE MAEZTU$28028672$CALLE de Serrano 127$28006$915617838
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$RAMON Y CAJAL$28030150$AVDA de Manoteras 55$28050$917660911
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$RENACIMIENTO$28057271$CALLE de Castellflorite 4                                                       $28019$914615211
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$REY PASTOR$28020624$CALLE del Corregidor José de Pasamonte 17$28030$914392661
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$ROSA CHACEL$28037028$CALLE de Abizanda 70                                                            $28033$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SALVADOR DALÍ$28039876$CALLE de Verdaguer y García 2                                                   $28027$914049490
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN BLAS$28020570$CALLE de Arcos de Jalón 120                                                     $28037$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN CRISTOBAL DE LOS ANGELES$28018472$PLAZA de los Pinazo 7$28021$917972584
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN FERNANDO$28019351$CTRA de Colmenar Viejo k13.5                                                    $28049$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN ISIDORO DE SEVILLA$28034441$PLAZA del Marqués de Comillas 1$28040$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN ISIDRO$28020946$CALLE de Toledo 39$28005$913651271
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN JUAN BAUTISTA$28028465$CALLE de San Nemesio 1$28043$914137961
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SAN MATEO$28030939$CALLE de la Beneficencia 4$28004$912760274
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SANTA ENGRACIA$28018368$CALLE de Santa Engracia 13                                                      $28010$
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SANTA EUGENIA$28042644$CALLE Cerro Almodóvar 5$28031$913311623
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SANTA TERESA DE JESUS$28018344$CALLE del Fomento 9$28013$915415996
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$SANTAMARCA$28018356$CALLE de Puerto Rico 34                                                         $28016$913505122
COMUNIDAD DE MADRID$Madrid$Madrid$Instituto de Educación Secundaria$TETUAN DE LAS VICTORIAS$28020831$CALLE Vía Límite 14                                                             $28029$
